origin_iban,dest_iban,origin_re,dest_re,amount,date,origin_is_suspicious,dest_is_suspicious,connection_type
LU522017969340918986,LU314014039891382236,PEER_2,PEER_4,256.95,2020-06-16,False,True,external
LU352017969340918986,LU404014039891382236,PEER_2,PEER_4,256.95,2020-06-16,False,True,external
LU464014885054001127,LU412017969340918986,PEER_4,PEER_2,252.17,2020-06-16,True,False,external
LU354014885054001127,LU512017969340918986,PEER_4,PEER_2,252.17,2020-06-16,True,False,external
LU384014885054001127,LU442017969340918986,PEER_4,PEER_2,252.17,2020-06-16,True,False,external
LU374014621409717613,LU801014091355691513,PEER_4,PEER_1,244.42,2020-06-16,True,False,external
LU794014621409717613,LU941014091355691513,PEER_4,PEER_1,244.42,2020-06-16,True,False,external
LU194014621409717613,LU361014091355691513,PEER_4,PEER_1,244.42,2020-06-16,True,False,external
LU554014463490455502,LU904016277398912897,PEER_4,PEER_4,242.09,2020-06-16,True,False,external
LU904014463490455502,LU434016277398912897,PEER_4,PEER_4,242.09,2020-06-16,True,False,external
LU314014039891382236,LU134016507373455224,PEER_4,PEER_4,212.17,2020-06-16,True,False,external
LU634014039891382236,LU924016507373455224,PEER_4,PEER_4,212.17,2020-06-16,True,False,external
LU524014043642704421,LU423011907016660293,PEER_4,PEER_3,204.12,2020-06-16,True,False,external
LU804014043642704421,LU113011907016660293,PEER_4,PEER_3,204.12,2020-06-16,True,False,external
LU804014043642704421,LU823011907016660293,PEER_4,PEER_3,204.12,2020-06-16,True,False,external
LU214015897332765210,LU383013113475700807,PEER_4,PEER_3,182.68,2020-06-16,True,False,external
LU624015897332765210,LU673013113475700807,PEER_4,PEER_3,182.68,2020-06-16,True,False,external
LU344015897332765210,LU173013113475700807,PEER_4,PEER_3,182.68,2020-06-16,True,False,external
LU454015307018665949,LU473014004221149704,PEER_4,PEER_3,181.49,2020-06-16,True,False,external
LU214015307018665949,LU323014004221149704,PEER_4,PEER_3,181.49,2020-06-16,True,False,external
LU384015307018665949,LU103014004221149704,PEER_4,PEER_3,181.49,2020-06-16,True,False,external
LU264014039891382236,LU122012659974808352,PEER_4,PEER_2,181.34,2020-06-16,True,False,external
LU494014039891382236,LU902012659974808352,PEER_4,PEER_2,181.34,2020-06-16,True,False,external
LU314014039891382236,LU912012659974808352,PEER_4,PEER_2,181.34,2020-06-16,True,False,external
LU124014463490455502,LU841012314096001953,PEER_4,PEER_1,174.34,2020-06-16,True,False,external
LU564014463490455502,LU111012314096001953,PEER_4,PEER_1,174.34,2020-06-16,True,False,external
LU654014463490455502,LU161012314096001953,PEER_4,PEER_1,174.34,2020-06-16,True,False,external
LU434014885054001127,LU254019494930955209,PEER_4,PEER_4,173.64,2020-06-16,True,False,external
LU464014885054001127,LU584019494930955209,PEER_4,PEER_4,173.64,2020-06-16,True,False,external
LU721011622863966940,LU594015307018665949,PEER_1,PEER_4,172.8,2020-06-16,False,True,external
LU291011622863966940,LU374015307018665949,PEER_1,PEER_4,172.8,2020-06-16,False,True,external
LU251011622863966940,LU934015307018665949,PEER_1,PEER_4,172.8,2020-06-16,False,True,external
LU943011907016660293,LU674014043642704421,PEER_3,PEER_4,171.07,2020-06-16,False,True,external
LU273011907016660293,LU324014043642704421,PEER_3,PEER_4,171.07,2020-06-16,False,True,external
LU723011907016660293,LU734014043642704421,PEER_3,PEER_4,171.07,2020-06-16,False,True,external
LU262012659974808352,LU214014039891382236,PEER_2,PEER_4,169.26,2020-06-16,False,True,external
LU512012659974808352,LU274014039891382236,PEER_2,PEER_4,169.26,2020-06-16,False,True,external
LU532012659974808352,LU884014039891382236,PEER_2,PEER_4,169.26,2020-06-16,False,True,external
LU332016973842725407,LU654015780136020693,PEER_2,PEER_4,162.2,2020-06-16,False,True,external
LU162016973842725407,LU784015780136020693,PEER_2,PEER_4,162.2,2020-06-16,False,True,external
LU252016973842725407,LU994015780136020693,PEER_2,PEER_4,162.2,2020-06-16,False,True,external
LU724015780136020693,LU771017684758292298,PEER_4,PEER_1,153.52,2020-06-16,True,False,external
LU294015780136020693,LU681017684758292298,PEER_4,PEER_1,153.52,2020-06-16,True,False,external
LU324015780136020693,LU901017684758292298,PEER_4,PEER_1,153.52,2020-06-16,True,False,external
LU931017695984295834,LU884014885054001127,PEER_1,PEER_4,128.12,2020-06-16,False,True,external
LU731017695984295834,LU224014885054001127,PEER_1,PEER_4,128.12,2020-06-16,False,True,external
LU851017695984295834,LU534014885054001127,PEER_1,PEER_4,128.12,2020-06-16,False,True,external
LU493012098422808332,LU784015780136020693,PEER_3,PEER_4,128.03,2020-06-16,False,True,external
LU793012098422808332,LU274015780136020693,PEER_3,PEER_4,128.03,2020-06-16,False,True,external
LU183012098422808332,LU604015780136020693,PEER_3,PEER_4,128.03,2020-06-16,False,True,external
LU323015387130993777,LU924014043642704421,PEER_3,PEER_4,124.88,2020-06-16,False,True,external
LU773015387130993777,LU264014043642704421,PEER_3,PEER_4,124.88,2020-06-16,False,True,external
LU713015387130993777,LU284014043642704421,PEER_3,PEER_4,124.88,2020-06-16,False,True,external
LU914016277398912897,LU444014463490455502,PEER_4,PEER_4,124.6,2020-06-16,False,True,external
LU474016277398912897,LU264014463490455502,PEER_4,PEER_4,124.6,2020-06-16,False,True,external
LU552017969340918986,LU264014039891382236,PEER_2,PEER_4,122.68,2020-06-16,False,True,external
LU312017969340918986,LU384014039891382236,PEER_2,PEER_4,122.68,2020-06-16,False,True,external
LU762017969340918986,LU654014039891382236,PEER_2,PEER_4,122.68,2020-06-16,False,True,external
LU354014885054001127,LU924019494930955209,PEER_4,PEER_4,122.4,2020-06-16,True,False,external
LU184014885054001127,LU574019494930955209,PEER_4,PEER_4,122.4,2020-06-16,True,False,external
LU484014463490455502,LU861013088335398280,PEER_4,PEER_1,120.86,2020-06-16,True,False,external
LU424014463490455502,LU841013088335398280,PEER_4,PEER_1,120.86,2020-06-16,True,False,external
LU914014463490455502,LU131013088335398280,PEER_4,PEER_1,120.86,2020-06-16,True,False,external
LU984014043642704421,LU871012788285621860,PEER_4,PEER_1,120.23,2020-06-16,True,False,external
LU704014043642704421,LU421012788285621860,PEER_4,PEER_1,120.23,2020-06-16,True,False,external
LU694014043642704421,LU371012788285621860,PEER_4,PEER_1,120.23,2020-06-16,True,False,external
LU211014091355691513,LU964014621409717613,PEER_1,PEER_4,117.06,2020-06-16,False,True,external
LU301014091355691513,LU614014621409717613,PEER_1,PEER_4,117.06,2020-06-16,False,True,external
LU461014091355691513,LU964014621409717613,PEER_1,PEER_4,117.06,2020-06-16,False,True,external
LU994015897332765210,LU624014866869555238,PEER_4,PEER_4,116.71,2020-06-16,True,False,external
LU304015897332765210,LU334014866869555238,PEER_4,PEER_4,116.71,2020-06-16,True,False,external
LU884014039891382236,LU202012659974808352,PEER_4,PEER_2,114.85,2020-06-16,True,False,external
LU934014039891382236,LU612012659974808352,PEER_4,PEER_2,114.85,2020-06-16,True,False,external
LU844014039891382236,LU342012659974808352,PEER_4,PEER_2,114.85,2020-06-16,True,False,external
LU534018294182203310,LU534015073085462381,PEER_4,PEER_4,114.69,2020-06-16,False,True,external
LU324018294182203310,LU334015073085462381,PEER_4,PEER_4,114.69,2020-06-16,False,True,external
LU444014463490455502,LU952011392047013121,PEER_4,PEER_2,109.82,2020-06-16,True,False,external
LU224014463490455502,LU342011392047013121,PEER_4,PEER_2,109.82,2020-06-16,True,False,external
LU924014463490455502,LU472011392047013121,PEER_4,PEER_2,109.82,2020-06-16,True,False,external
LU771017684758292298,LU484015780136020693,PEER_1,PEER_4,105.95,2020-06-16,False,True,external
LU851017684758292298,LU304015780136020693,PEER_1,PEER_4,105.95,2020-06-16,False,True,external
LU771017684758292298,LU724015780136020693,PEER_1,PEER_4,105.95,2020-06-16,False,True,external
LU104014885054001127,LU122017969340918986,PEER_4,PEER_2,100.23,2020-06-16,True,False,external
LU134014885054001127,LU152017969340918986,PEER_4,PEER_2,100.23,2020-06-16,True,False,external
LU804014885054001127,LU192017969340918986,PEER_4,PEER_2,100.23,2020-06-16,True,False,external
LU553019401888875158,LU834014621409717613,PEER_3,PEER_4,93.38,2020-06-16,False,True,external
LU303019401888875158,LU744014621409717613,PEER_3,PEER_4,93.38,2020-06-16,False,True,external
LU523019401888875158,LU814014621409717613,PEER_3,PEER_4,93.38,2020-06-16,False,True,external
LU692014510158471395,LU744014039891382236,PEER_2,PEER_4,92.71,2020-06-16,False,True,external
LU122014510158471395,LU594014039891382236,PEER_2,PEER_4,92.71,2020-06-16,False,True,external
LU722014510158471395,LU674014039891382236,PEER_2,PEER_4,92.71,2020-06-16,False,True,external
LU143016083233609250,LU604014463490455502,PEER_3,PEER_4,89.0,2020-06-16,False,True,external
LU793016083233609250,LU374014463490455502,PEER_3,PEER_4,89.0,2020-06-16,False,True,external
LU643016083233609250,LU544014463490455502,PEER_3,PEER_4,89.0,2020-06-16,False,True,external
LU994015897332765210,LU772019641792614479,PEER_4,PEER_2,83.07,2020-06-16,True,False,external
LU494015897332765210,LU812019641792614479,PEER_4,PEER_2,83.07,2020-06-16,True,False,external
LU794015897332765210,LU752019641792614479,PEER_4,PEER_2,83.07,2020-06-16,True,False,external
LU604019494930955209,LU534014885054001127,PEER_4,PEER_4,82.07,2020-06-16,False,True,external
LU304019494930955209,LU244014885054001127,PEER_4,PEER_4,82.07,2020-06-16,False,True,external
LU293012315527179935,LU654015835617241741,PEER_3,PEER_4,73.71,2020-06-16,False,True,external
LU913012315527179935,LU914015835617241741,PEER_3,PEER_4,73.71,2020-06-16,False,True,external
LU983012315527179935,LU974015835617241741,PEER_3,PEER_4,73.71,2020-06-16,False,True,external
LU484014885054001127,LU142017969340918986,PEER_4,PEER_2,73.6,2020-06-16,True,False,external
LU984014885054001127,LU312017969340918986,PEER_4,PEER_2,73.6,2020-06-16,True,False,external
LU204014885054001127,LU862017969340918986,PEER_4,PEER_2,73.6,2020-06-16,True,False,external
LU294014463490455502,LU313017048349607780,PEER_4,PEER_3,70.77,2020-06-16,True,False,external
LU974014463490455502,LU383017048349607780,PEER_4,PEER_3,70.77,2020-06-16,True,False,external
LU474014463490455502,LU813017048349607780,PEER_4,PEER_3,70.77,2020-06-16,True,False,external
LU334015897332765210,LU984016471457781831,PEER_4,PEER_4,66.39,2020-06-16,True,False,external
LU374015897332765210,LU434016471457781831,PEER_4,PEER_4,66.39,2020-06-16,True,False,external
LU422011392047013121,LU474014463490455502,PEER_2,PEER_4,63.79,2020-06-16,False,True,external
LU912011392047013121,LU224014463490455502,PEER_2,PEER_4,63.79,2020-06-16,False,True,external
LU512011392047013121,LU994014463490455502,PEER_2,PEER_4,63.79,2020-06-16,False,True,external
LU762019641792614479,LU164015897332765210,PEER_2,PEER_4,53.99,2020-06-16,False,True,external
LU652019641792614479,LU674015897332765210,PEER_2,PEER_4,53.99,2020-06-16,False,True,external
LU802019641792614479,LU654015897332765210,PEER_2,PEER_4,53.99,2020-06-16,False,True,external
LU502014510158471395,LU254014039891382236,PEER_2,PEER_4,52.71,2020-06-16,False,True,external
LU152014510158471395,LU684014039891382236,PEER_2,PEER_4,52.71,2020-06-16,False,True,external
LU682014510158471395,LU204014039891382236,PEER_2,PEER_4,52.71,2020-06-16,False,True,external
LU293016971353259495,LU484014463490455502,PEER_3,PEER_4,52.12,2020-06-16,False,True,external
LU583016971353259495,LU154014463490455502,PEER_3,PEER_4,52.12,2020-06-16,False,True,external
LU803016971353259495,LU104014463490455502,PEER_3,PEER_4,52.12,2020-06-16,False,True,external
LU744011705613954516,LU404014043642704421,PEER_4,PEER_4,51.5,2020-06-16,False,True,external
LU384011705613954516,LU264014043642704421,PEER_4,PEER_4,51.5,2020-06-16,False,True,external
LU162019641792614479,LU504015897332765210,PEER_2,PEER_4,44.1,2020-06-16,False,True,external
LU992019641792614479,LU274015897332765210,PEER_2,PEER_4,44.1,2020-06-16,False,True,external
LU252019641792614479,LU554015897332765210,PEER_2,PEER_4,44.1,2020-06-16,False,True,external
LU654014866869555238,LU184015897332765210,PEER_4,PEER_4,43.68,2020-06-16,False,True,external
LU194014866869555238,LU774015897332765210,PEER_4,PEER_4,43.68,2020-06-16,False,True,external
LU962017969340918986,LU114014039891382236,PEER_2,PEER_4,39.61,2020-06-16,False,True,external
LU122017969340918986,LU904014039891382236,PEER_2,PEER_4,39.61,2020-06-16,False,True,external
LU522017969340918986,LU784014039891382236,PEER_2,PEER_4,39.61,2020-06-16,False,True,external
LU883015387130993777,LU344014463490455502,PEER_3,PEER_4,39.33,2020-06-16,False,True,external
LU573015387130993777,LU594014463490455502,PEER_3,PEER_4,39.33,2020-06-16,False,True,external
LU223015387130993777,LU184014463490455502,PEER_3,PEER_4,39.33,2020-06-16,False,True,external
LU383012947468683949,LU134014463490455502,PEER_3,PEER_4,35.61,2020-06-16,False,True,external
LU383012947468683949,LU604014463490455502,PEER_3,PEER_4,35.61,2020-06-16,False,True,external
LU653012947468683949,LU244014463490455502,PEER_3,PEER_4,35.61,2020-06-16,False,True,external
LU684014463490455502,LU493015387130993777,PEER_4,PEER_3,31.25,2020-06-16,True,False,external
LU184014463490455502,LU743015387130993777,PEER_4,PEER_3,31.25,2020-06-16,True,False,external
LU144014463490455502,LU503015387130993777,PEER_4,PEER_3,31.25,2020-06-16,True,False,external
LU422016973842725407,LU174015780136020693,PEER_2,PEER_4,28.66,2020-06-16,False,True,external
LU992016973842725407,LU174015780136020693,PEER_2,PEER_4,28.66,2020-06-16,False,True,external
LU932016973842725407,LU904015780136020693,PEER_2,PEER_4,28.66,2020-06-16,False,True,external
LU684014043642704421,LU371012788285621860,PEER_4,PEER_1,23.16,2020-06-16,True,False,external
LU464014043642704421,LU951012788285621860,PEER_4,PEER_1,23.16,2020-06-16,True,False,external
LU444014043642704421,LU121012788285621860,PEER_4,PEER_1,23.16,2020-06-16,True,False,external
LU922018628305043164,LU154014463490455502,PEER_2,PEER_4,22.34,2020-06-16,False,True,external
LU332018628305043164,LU204014463490455502,PEER_2,PEER_4,22.34,2020-06-16,False,True,external
LU362018628305043164,LU284014463490455502,PEER_2,PEER_4,22.34,2020-06-16,False,True,external
LU411013088335398280,LU834014463490455502,PEER_1,PEER_4,15.67,2020-06-16,False,True,external
LU761013088335398280,LU624014463490455502,PEER_1,PEER_4,15.67,2020-06-16,False,True,external
LU481013088335398280,LU814014463490455502,PEER_1,PEER_4,15.67,2020-06-16,False,True,external
LU214014463490455502,LU514012311627547597,PEER_4,PEER_4,9.65,2020-06-16,True,False,external
LU114014463490455502,LU304012311627547597,PEER_4,PEER_4,9.65,2020-06-16,True,False,external
LU214015307018665949,LU261011622863966940,PEER_4,PEER_1,33245.55,2020-06-15,True,False,external
LU774015307018665949,LU491011622863966940,PEER_4,PEER_1,33245.55,2020-06-15,True,False,external
LU884015307018665949,LU191011622863966940,PEER_4,PEER_1,33245.55,2020-06-15,True,False,external
LU324014463490455502,LU364016277398912897,PEER_4,PEER_4,4341.26,2020-06-15,True,False,external
LU244014463490455502,LU614016277398912897,PEER_4,PEER_4,4341.26,2020-06-15,True,False,external
LU504015897332765210,LU674016471457781831,PEER_4,PEER_4,3498.68,2020-06-15,True,False,external
LU804015897332765210,LU744016471457781831,PEER_4,PEER_4,3498.68,2020-06-15,True,False,external
LU794014039891382236,LU592017055345735011,PEER_4,PEER_2,3107.19,2020-06-15,True,False,external
LU124014039891382236,LU902017055345735011,PEER_4,PEER_2,3107.19,2020-06-15,True,False,external
LU394014039891382236,LU782017055345735011,PEER_4,PEER_2,3107.19,2020-06-15,True,False,external
LU131013088335398280,LU624014463490455502,PEER_1,PEER_4,2742.41,2020-06-15,False,True,external
LU991013088335398280,LU464014463490455502,PEER_1,PEER_4,2742.41,2020-06-15,False,True,external
LU221013088335398280,LU904014463490455502,PEER_1,PEER_4,2742.41,2020-06-15,False,True,external
LU614014039891382236,LU784013601920612400,PEER_4,PEER_4,2661.78,2020-06-15,True,False,external
LU464014039891382236,LU464013601920612400,PEER_4,PEER_4,2661.78,2020-06-15,True,False,external
LU133014424711159323,LU484015073085462381,PEER_3,PEER_4,2557.82,2020-06-15,False,True,external
LU163014424711159323,LU774015073085462381,PEER_3,PEER_4,2557.82,2020-06-15,False,True,external
LU543014424711159323,LU644015073085462381,PEER_3,PEER_4,2557.82,2020-06-15,False,True,external
LU714014621409717613,LU873019401888875158,PEER_4,PEER_3,2283.26,2020-06-15,True,False,external
LU714014621409717613,LU963019401888875158,PEER_4,PEER_3,2283.26,2020-06-15,True,False,external
LU724014621409717613,LU173019401888875158,PEER_4,PEER_3,2283.26,2020-06-15,True,False,external
LU754016607102698664,LU394015835617241741,PEER_4,PEER_4,2039.97,2020-06-15,False,True,external
LU114016607102698664,LU964015835617241741,PEER_4,PEER_4,2039.97,2020-06-15,False,True,external
LU883019314986070596,LU874014885054001127,PEER_3,PEER_4,1749.67,2020-06-15,False,True,external
LU563019314986070596,LU584014885054001127,PEER_3,PEER_4,1749.67,2020-06-15,False,True,external
LU823019314986070596,LU814014885054001127,PEER_3,PEER_4,1749.67,2020-06-15,False,True,external
LU123017048349607780,LU744014463490455502,PEER_3,PEER_4,1728.73,2020-06-15,False,True,external
LU193017048349607780,LU404014463490455502,PEER_3,PEER_4,1728.73,2020-06-15,False,True,external
LU503017048349607780,LU374014463490455502,PEER_3,PEER_4,1728.73,2020-06-15,False,True,external
LU844015897332765210,LU354014866869555238,PEER_4,PEER_4,1576.11,2020-06-15,True,False,external
LU104015897332765210,LU354014866869555238,PEER_4,PEER_4,1576.11,2020-06-15,True,False,external
LU944014463490455502,LU993012947468683949,PEER_4,PEER_3,1452.14,2020-06-15,True,False,external
LU594014463490455502,LU613012947468683949,PEER_4,PEER_3,1452.14,2020-06-15,True,False,external
LU504014463490455502,LU273012947468683949,PEER_4,PEER_3,1452.14,2020-06-15,True,False,external
LU844014043642704421,LU701012788285621860,PEER_4,PEER_1,1431.25,2020-06-15,True,False,external
LU964014043642704421,LU761012788285621860,PEER_4,PEER_1,1431.25,2020-06-15,True,False,external
LU884014043642704421,LU841012788285621860,PEER_4,PEER_1,1431.25,2020-06-15,True,False,external
LU763012315527179935,LU124015835617241741,PEER_3,PEER_4,1410.26,2020-06-15,False,True,external
LU443012315527179935,LU434015835617241741,PEER_3,PEER_4,1410.26,2020-06-15,False,True,external
LU973012315527179935,LU364015835617241741,PEER_3,PEER_4,1410.26,2020-06-15,False,True,external
LU203014004221149704,LU884015307018665949,PEER_3,PEER_4,1397.18,2020-06-15,False,True,external
LU943014004221149704,LU234015307018665949,PEER_3,PEER_4,1397.18,2020-06-15,False,True,external
LU323014004221149704,LU764015307018665949,PEER_3,PEER_4,1397.18,2020-06-15,False,True,external
LU891012314096001953,LU414014463490455502,PEER_1,PEER_4,1288.99,2020-06-15,False,True,external
LU121012314096001953,LU574014463490455502,PEER_1,PEER_4,1288.99,2020-06-15,False,True,external
LU111012314096001953,LU184014463490455502,PEER_1,PEER_4,1288.99,2020-06-15,False,True,external
LU174016607102698664,LU444015835617241741,PEER_4,PEER_4,1200.48,2020-06-15,False,True,external
LU604016607102698664,LU184015835617241741,PEER_4,PEER_4,1200.48,2020-06-15,False,True,external
LU993016083233609250,LU754014463490455502,PEER_3,PEER_4,1176.66,2020-06-15,False,True,external
LU543016083233609250,LU344014463490455502,PEER_3,PEER_4,1176.66,2020-06-15,False,True,external
LU673016083233609250,LU874014463490455502,PEER_3,PEER_4,1176.66,2020-06-15,False,True,external
LU654015835617241741,LU122011265945696150,PEER_4,PEER_2,1156.52,2020-06-15,True,False,external
LU604015835617241741,LU412011265945696150,PEER_4,PEER_2,1156.52,2020-06-15,True,False,external
LU284015835617241741,LU552011265945696150,PEER_4,PEER_2,1156.52,2020-06-15,True,False,external
LU353018847698018816,LU214014039891382236,PEER_3,PEER_4,1152.23,2020-06-15,False,True,external
LU843018847698018816,LU154014039891382236,PEER_3,PEER_4,1152.23,2020-06-15,False,True,external
LU223018847698018816,LU914014039891382236,PEER_3,PEER_4,1152.23,2020-06-15,False,True,external
LU993012098422808332,LU164015780136020693,PEER_3,PEER_4,1131.83,2020-06-15,False,True,external
LU143012098422808332,LU334015780136020693,PEER_3,PEER_4,1131.83,2020-06-15,False,True,external
LU843012098422808332,LU484015780136020693,PEER_3,PEER_4,1131.83,2020-06-15,False,True,external
LU184014885054001127,LU102014999033663403,PEER_4,PEER_2,1078.43,2020-06-15,True,False,external
LU524014885054001127,LU482014999033663403,PEER_4,PEER_2,1078.43,2020-06-15,True,False,external
LU924014885054001127,LU792014999033663403,PEER_4,PEER_2,1078.43,2020-06-15,True,False,external
LU272013421135141770,LU754014621409717613,PEER_2,PEER_4,1070.13,2020-06-15,False,True,external
LU512013421135141770,LU674014621409717613,PEER_2,PEER_4,1070.13,2020-06-15,False,True,external
LU892013421135141770,LU794014621409717613,PEER_2,PEER_4,1070.13,2020-06-15,False,True,external
LU724012311627547597,LU614014463490455502,PEER_4,PEER_4,1020.93,2020-06-15,False,True,external
LU944012311627547597,LU124014463490455502,PEER_4,PEER_4,1020.93,2020-06-15,False,True,external
LU313011907016660293,LU284014043642704421,PEER_3,PEER_4,974.72,2020-06-15,False,True,external
LU693011907016660293,LU304014043642704421,PEER_3,PEER_4,974.72,2020-06-15,False,True,external
LU113011907016660293,LU834014043642704421,PEER_3,PEER_4,974.72,2020-06-15,False,True,external
LU244015897332765210,LU952019641792614479,PEER_4,PEER_2,884.94,2020-06-15,True,False,external
LU614015897332765210,LU552019641792614479,PEER_4,PEER_2,884.94,2020-06-15,True,False,external
LU694015897332765210,LU902019641792614479,PEER_4,PEER_2,884.94,2020-06-15,True,False,external
LU364014621409717613,LU153019401888875158,PEER_4,PEER_3,882.68,2020-06-15,True,False,external
LU374014621409717613,LU173019401888875158,PEER_4,PEER_3,882.68,2020-06-15,True,False,external
LU754014621409717613,LU743019401888875158,PEER_4,PEER_3,882.68,2020-06-15,True,False,external
LU934015953390150868,LU174015780136020693,PEER_4,PEER_4,878.02,2020-06-15,False,True,external
LU514015953390150868,LU234015780136020693,PEER_4,PEER_4,878.02,2020-06-15,False,True,external
LU664015073085462381,LU934013224338912754,PEER_4,PEER_4,821.6,2020-06-15,True,False,external
LU964015073085462381,LU484013224338912754,PEER_4,PEER_4,821.6,2020-06-15,True,False,external
LU904015307018665949,LU551011622863966940,PEER_4,PEER_1,821.48,2020-06-15,True,False,external
LU754015307018665949,LU281011622863966940,PEER_4,PEER_1,821.48,2020-06-15,True,False,external
LU664015307018665949,LU221011622863966940,PEER_4,PEER_1,821.48,2020-06-15,True,False,external
LU831013148341891305,LU544015307018665949,PEER_1,PEER_4,793.12,2020-06-15,False,True,external
LU631013148341891305,LU164015307018665949,PEER_1,PEER_4,793.12,2020-06-15,False,True,external
LU141013148341891305,LU574015307018665949,PEER_1,PEER_4,793.12,2020-06-15,False,True,external
LU954014621409717613,LU282013421135141770,PEER_4,PEER_2,775.36,2020-06-15,True,False,external
LU284014621409717613,LU842013421135141770,PEER_4,PEER_2,775.36,2020-06-15,True,False,external
LU164014621409717613,LU762013421135141770,PEER_4,PEER_2,775.36,2020-06-15,True,False,external
LU914013224338912754,LU804015073085462381,PEER_4,PEER_4,769.57,2020-06-15,False,True,external
LU984013224338912754,LU714015073085462381,PEER_4,PEER_4,769.57,2020-06-15,False,True,external
LU524014463490455502,LU172018628305043164,PEER_4,PEER_2,749.08,2020-06-15,True,False,external
LU834014463490455502,LU772018628305043164,PEER_4,PEER_2,749.08,2020-06-15,True,False,external
LU504014463490455502,LU942018628305043164,PEER_4,PEER_2,749.08,2020-06-15,True,False,external
LU252017292950470023,LU414014463490455502,PEER_2,PEER_4,727.49,2020-06-15,False,True,external
LU992017292950470023,LU554014463490455502,PEER_2,PEER_4,727.49,2020-06-15,False,True,external
LU312017292950470023,LU184014463490455502,PEER_2,PEER_4,727.49,2020-06-15,False,True,external
LU424016471457781831,LU874015897332765210,PEER_4,PEER_4,720.53,2020-06-15,False,True,external
LU214016471457781831,LU244015897332765210,PEER_4,PEER_4,720.53,2020-06-15,False,True,external
LU114015897332765210,LU762019641792614479,PEER_4,PEER_2,688.46,2020-06-15,True,False,external
LU984015897332765210,LU982019641792614479,PEER_4,PEER_2,688.46,2020-06-15,True,False,external
LU544015897332765210,LU452019641792614479,PEER_4,PEER_2,688.46,2020-06-15,True,False,external
LU352017969340918986,LU834014885054001127,PEER_2,PEER_4,647.69,2020-06-15,False,True,external
LU442017969340918986,LU654014885054001127,PEER_2,PEER_4,647.69,2020-06-15,False,True,external
LU532017969340918986,LU174014885054001127,PEER_2,PEER_4,647.69,2020-06-15,False,True,external
LU161013088335398280,LU374014463490455502,PEER_1,PEER_4,635.57,2020-06-15,False,True,external
LU931013088335398280,LU314014463490455502,PEER_1,PEER_4,635.57,2020-06-15,False,True,external
LU891013088335398280,LU374014463490455502,PEER_1,PEER_4,635.57,2020-06-15,False,True,external
LU422016973842725407,LU834015780136020693,PEER_2,PEER_4,618.93,2020-06-15,False,True,external
LU612016973842725407,LU524015780136020693,PEER_2,PEER_4,618.93,2020-06-15,False,True,external
LU742016973842725407,LU724015780136020693,PEER_2,PEER_4,618.93,2020-06-15,False,True,external
LU134014039891382236,LU122017969340918986,PEER_4,PEER_2,610.76,2020-06-15,True,False,external
LU524014039891382236,LU572017969340918986,PEER_4,PEER_2,610.76,2020-06-15,True,False,external
LU264014039891382236,LU972017969340918986,PEER_4,PEER_2,610.76,2020-06-15,True,False,external
LU321017684758292298,LU694015780136020693,PEER_1,PEER_4,595.73,2020-06-15,False,True,external
LU301017684758292298,LU524015780136020693,PEER_1,PEER_4,595.73,2020-06-15,False,True,external
LU401017684758292298,LU554015780136020693,PEER_1,PEER_4,595.73,2020-06-15,False,True,external
LU463014004221149704,LU654015307018665949,PEER_3,PEER_4,593.1,2020-06-15,False,True,external
LU543014004221149704,LU764015307018665949,PEER_3,PEER_4,593.1,2020-06-15,False,True,external
LU463014004221149704,LU794015307018665949,PEER_3,PEER_4,593.1,2020-06-15,False,True,external
LU123015387130993777,LU634014463490455502,PEER_3,PEER_4,546.87,2020-06-15,False,True,external
LU283015387130993777,LU444014463490455502,PEER_3,PEER_4,546.87,2020-06-15,False,True,external
LU333015387130993777,LU804014463490455502,PEER_3,PEER_4,546.87,2020-06-15,False,True,external
LU583016083233609250,LU204014463490455502,PEER_3,PEER_4,536.09,2020-06-15,False,True,external
LU603016083233609250,LU604014463490455502,PEER_3,PEER_4,536.09,2020-06-15,False,True,external
LU963016083233609250,LU364014463490455502,PEER_3,PEER_4,536.09,2020-06-15,False,True,external
LU494015073085462381,LU254018294182203310,PEER_4,PEER_4,529.1,2020-06-15,True,False,external
LU854015073085462381,LU204018294182203310,PEER_4,PEER_4,529.1,2020-06-15,True,False,external
LU294014866869555238,LU654015897332765210,PEER_4,PEER_4,518.06,2020-06-15,False,True,external
LU754014866869555238,LU724015897332765210,PEER_4,PEER_4,518.06,2020-06-15,False,True,external
LU484014885054001127,LU681017695984295834,PEER_4,PEER_1,503.48,2020-06-15,True,False,external
LU104014885054001127,LU491017695984295834,PEER_4,PEER_1,503.48,2020-06-15,True,False,external
LU654014885054001127,LU931017695984295834,PEER_4,PEER_1,503.48,2020-06-15,True,False,external
LU674014463490455502,LU734016277398912897,PEER_4,PEER_4,494.13,2020-06-15,True,False,external
LU434014463490455502,LU584016277398912897,PEER_4,PEER_4,494.13,2020-06-15,True,False,external
LU944014039891382236,LU314013601920612400,PEER_4,PEER_4,489.96,2020-06-15,True,False,external
LU744014039891382236,LU344013601920612400,PEER_4,PEER_4,489.96,2020-06-15,True,False,external
LU992017245639628508,LU224015835617241741,PEER_2,PEER_4,482.48,2020-06-15,False,True,external
LU322017245639628508,LU824015835617241741,PEER_2,PEER_4,482.48,2020-06-15,False,True,external
